gender,marital_status,product_family,product_department,product_category,month_of_year,quarter,the_year,store_sales,store_cost,unit_sales,customer_count,fact_count
M,M,Food,Frozen Foods,Meat,4,Q2,1997,132.59,55.2056,54,19,19
M,M,Food,Frozen Foods,Meat,5,Q2,1997,143.61,60.5181,62,19,20
M,M,Food,Frozen Foods,Meat,6,Q2,1997,119.33,47.027,62,20,20
M,M,Food,Frozen Foods,Meat,7,Q3,1997,163.29,61.6087,60,19,20
M,M,Food,Frozen Foods,Meat,8,Q3,1997,137.19,52.8152,58,20,21
M,M,Food,Frozen Foods,Meat,9,Q3,1997,85.49,33.1395,35,11,11
M,M,Food,Frozen Foods,Meat,10,Q4,1997,125.59,48.9316,61,17,19
M,M,Food,Frozen Foods,Meat,11,Q4,1997,116.94,46.0514,50,18,18
M,M,Food,Frozen Foods,Meat,12,Q4,1997,149.58,60.0403,68,22,22
M,M,Food,Frozen Foods,Pizza,1,Q1,1997,118.48,48.5674,61,17,18
M,M,Food,Frozen Foods,Pizza,2,Q1,1997,93.01,40.5363,49,13,15
M,M,Food,Frozen Foods,Pizza,3,Q1,1997,127.06,54.7702,70,22,22
M,M,Food,Frozen Foods,Pizza,4,Q2,1997,126.14,50.685,60,18,20
M,M,Food,Frozen Foods,Pizza,5,Q2,1997,168.04,62.9666,77,24,25
M,M,Food,Frozen Foods,Pizza,6,Q2,1997,180.62,68.5764,87,25,27
M,M,Food,Frozen Foods,Pizza,7,Q3,1997,137.82,55.0729,74,25,25
M,M,Food,Frozen Foods,Pizza,8,Q3,1997,128.87,52.1677,72,23,23
M,M,Food,Frozen Foods,Pizza,9,Q3,1997,122.18,44.9982,56,17,17
M,M,Food,Frozen Foods,Pizza,10,Q4,1997,98.43,37.3481,51,16,16
M,M,Food,Frozen Foods,Pizza,11,Q4,1997,168.22,69.184,95,28,29
M,M,Food,Frozen Foods,Pizza,12,Q4,1997,164.47,63.4316,80,26,27
M,M,Food,Frozen Foods,Vegetables,1,Q1,1997,250.48,99.3651,124,37,39
M,M,Food,Frozen Foods,Vegetables,2,Q1,1997,304.1,124.1838,140,40,46
M,M,Food,Frozen Foods,Vegetables,3,Q1,1997,438.34,178.8193,200,56,64
M,M,Food,Frozen Foods,Vegetables,4,Q2,1997,250.03,100.0532,130,42,42
M,M,Food,Frozen Foods,Vegetables,5,Q2,1997,227.96,89.7334,103,29,33
M,M,Food,Frozen Foods,Vegetables,6,Q2,1997,269.12,102.6667,122,39,40
M,M,Food,Frozen Foods,Vegetables,7,Q3,1997,258.98,104.6584,137,38,42
M,M,Food,Frozen Foods,Vegetables,8,Q3,1997,316.5,124.9388,137,38,43
M,M,Food,Frozen Foods,Vegetables,9,Q3,1997,226.86,87.6629,116,34,37
M,M,Food,Frozen Foods,Vegetables,10,Q4,1997,244.11,98.2854,123,37,39
M,M,Food,Frozen Foods,Vegetables,11,Q4,1997,299.85,120.3787,151,46,50
M,M,Food,Frozen Foods,Vegetables,12,Q4,1997,383.99,152.6727,187,53,61
M,M,Food,Meat,Meat,1,Q1,1997,58.88,23.3228,25,9,9
M,M,Food,Meat,Meat,2,Q1,1997,33.02,12.7647,21,7,7
M,M,Food,Meat,Meat,3,Q1,1997,94.48,37.4223,38,12,12
M,M,Food,Meat,Meat,4,Q2,1997,96.45,41.9297,44,14,14
M,M,Food,Meat,Meat,5,Q2,1997,80.21,31.9105,37,12,12
M,M,Food,Meat,Meat,6,Q2,1997,49.71,21.753,22,8,8
M,M,Food,Meat,Meat,7,Q3,1997,34.8,14.2409,26,9,9
M,M,Food,Meat,Meat,8,Q3,1997,94.32,39.5606,37,13,13
M,M,Food,Meat,Meat,9,Q3,1997,113.47,44.9014,51,14,15
M,M,Food,Meat,Meat,10,Q4,1997,79.51,34.2387,40,12,12
M,M,Food,Meat,Meat,11,Q4,1997,44.03,19.0033,23,7,7
M,M,Food,Meat,Meat,12,Q4,1997,86.57,34.5385,42,14,14
M,M,Food,Produce,Fruit,1,Q1,1997,482.83,189.3426,220,64,69
M,M,Food,Produce,Fruit,2,Q1,1997,461.91,183.6897,227,70,81
M,M,Food,Produce,Fruit,3,Q1,1997,555.5,223.5044,269,77,85
M,M,Food,Produce,Fruit,4,Q2,1997,443.94,178.2317,193,56,62
M,M,Food,Produce,Fruit,5,Q2,1997,412.16,169.9052,193,59,67
M,M,Food,Produce,Fruit,6,Q2,1997,676.36,267.1939,288,83,96
M,M,Food,Produce,Fruit,7,Q3,1997,542.5,213.6366,249,70,81
M,M,Food,Produce,Fruit,8,Q3,1997,585.45,228.5095,272,72,89
M,M,Food,Produce,Fruit,9,Q3,1997,476.41,187.9299,201,61,68
M,M,Food,Produce,Fruit,10,Q4,1997,515.85,214.0178,243,69,77
M,M,Food,Produce,Fruit,11,Q4,1997,630.08,265.2387,267,75,89
M,M,Food,Produce,Fruit,12,Q4,1997,678.97,271.4508,305,87,99
M,M,Food,Produce,Packaged Vegetables,1,Q1,1997,33.59,12.7077,15,6,6
M,M,Food,Produce,Packaged Vegetables,2,Q1,1997,15.55,5.7317,7,2,2
M,M,Food,Produce,Packaged Vegetables,3,Q1,1997,34.3,15.1258,18,6,6
M,M,Food,Produce,Packaged Vegetables,4,Q2,1997,21.42,9.1213,10,4,4
M,M,Food,Produce,Packaged Vegetables,5,Q2,1997,18.58,6.9104,9,4,4
M,M,Food,Produce,Packaged Vegetables,6,Q2,1997,17.73,7.2454,9,3,3
M,M,Food,Produce,Packaged Vegetables,7,Q3,1997,54.87,20.504,23,8,8
M,M,Food,Produce,Packaged Vegetables,8,Q3,1997,23.52,11.0208,7,2,2
M,M,Food,Produce,Packaged Vegetables,9,Q3,1997,36.86,14.2168,17,6,6
M,M,Food,Produce,Packaged Vegetables,10,Q4,1997,68.52,26.3766,30,8,8
M,M,Food,Produce,Packaged Vegetables,11,Q4,1997,20.6,8.1044,10,5,5
M,M,Food,Produce,Packaged Vegetables,12,Q4,1997,53.65,20.7639,24,8,8
M,M,Food,Produce,Specialty,1,Q1,1997,125.62,49.7934,64,21,21
M,M,Food,Produce,Specialty,2,Q1,1997,177.35,68.3817,71,22,23
M,M,Food,Produce,Specialty,3,Q1,1997,181.53,69.6244,87,27,27
M,M,Food,Produce,Specialty,4,Q2,1997,106.99,43.5913,48,17,17
M,M,Food,Produce,Specialty,5,Q2,1997,162.8,64.8148,76,23,23
M,M,Food,Produce,Specialty,6,Q2,1997,232.67,94.5052,109,33,35
M,M,Food,Produce,Specialty,7,Q3,1997,192.86,75.2795,91,26,29
M,M,Food,Produce,Specialty,8,Q3,1997,152.51,62.5629,83,25,27
M,M,Food,Produce,Specialty,9,Q3,1997,203.51,79.055,98,33,34
M,M,Food,Produce,Specialty,10,Q4,1997,275.85,107.7877,143,42,46
M,M,Food,Produce,Specialty,11,Q4,1997,247.12,101.8292,124,37,41
M,M,Food,Produce,Specialty,12,Q4,1997,273.75,110.4189,128,37,41
M,M,Food,Produce,Vegetables,1,Q1,1997,818.12,329.6991,377,93,121
M,M,Food,Produce,Vegetables,2,Q1,1997,979.32,389.4566,454,118,141
M,M,Food,Produce,Vegetables,3,Q1,1997,1099.81,436.0987,528,128,169
M,M,Food,Produce,Vegetables,4,Q2,1997,856.71,339.0223,402,107,132
M,M,Food,Produce,Vegetables,5,Q2,1997,914,376.1665,418,116,140
M,M,Food,Produce,Vegetables,6,Q2,1997,906.32,353.9358,437,119,144
M,M,Food,Produce,Vegetables,7,Q3,1997,898.36,361.2186,428,114,140
M,M,Food,Produce,Vegetables,8,Q3,1997,1004.81,408.9115,450,110,145
M,M,Food,Produce,Vegetables,9,Q3,1997,890.77,358.2844,389,109,128
M,M,Food,Produce,Vegetables,10,Q4,1997,926.25,373.5498,401,109,129
M,M,Food,Produce,Vegetables,11,Q4,1997,864.85,346.6729,410,114,132
M,M,Food,Produce,Vegetables,12,Q4,1997,1050.47,429.5323,480,122,156
M,M,Food,Seafood,Seafood,1,Q1,1997,85.69,32.4305,40,12,12
M,M,Food,Seafood,Seafood,2,Q1,1997,46.21,17.4237,28,9,9
M,M,Food,Seafood,Seafood,3,Q1,1997,44.51,17.8651,24,9,9
M,M,Food,Seafood,Seafood,4,Q2,1997,85.35,35.106,34,12,12
M,M,Food,Seafood,Seafood,5,Q2,1997,42.52,14.7306,20,6,6
M,M,Food,Seafood,Seafood,6,Q2,1997,75.91,29.9911,45,14,14
M,M,Food,Seafood,Seafood,7,Q3,1997,100.67,43.4012,44,13,14
M,M,Food,Seafood,Seafood,8,Q3,1997,80.89,30.4927,40,13,13
M,M,Food,Seafood,Seafood,9,Q3,1997,50.55,20.9558,25,7,7
M,M,Food,Seafood,Seafood,10,Q4,1997,111.64,45.3106,54,17,17
M,M,Food,Seafood,Seafood,11,Q4,1997,75.92,31.744,35,11,12
M,M,Food,Seafood,Seafood,12,Q4,1997,88.51,34.5497,36,14,14
M,M,Food,Snack Foods,Snack Foods,1,Q1,1997,1216.85,489.3705,559,141,184
M,M,Food,Snack Foods,Snack Foods,2,Q1,1997,1282.18,513.9103,593,151,197
M,M,Food,Snack Foods,Snack Foods,3,Q1,1997,1533.76,615.1857,692,154,224
M,M,Food,Snack Foods,Snack Foods,4,Q2,1997,1114.14,447.2611,502,138,168
M,M,Food,Snack Foods,Snack Foods,5,Q2,1997,1103.7,436.6443,501,128,160
M,M,Food,Snack Foods,Snack Foods,6,Q2,1997,1532.5,615.6554,673,155,212
M,M,Food,Snack Foods,Snack Foods,7,Q3,1997,1493.3,596.8487,692,162,220
M,M,Food,Snack Foods,Snack Foods,8,Q3,1997,1478.57,592.4497,677,160,217
M,M,Food,Snack Foods,Snack Foods,9,Q3,1997,1331.09,535.9755,602,145,195
M,M,Food,Snack Foods,Snack Foods,10,Q4,1997,1170.66,471.8223,520,133,180
M,M,Food,Snack Foods,Snack Foods,11,Q4,1997,1609.38,646.357,745,179,245
M,M,Food,Snack Foods,Snack Foods,12,Q4,1997,1874.72,741.9414,845,185,273
M,M,Food,Snacks,Candy,1,Q1,1997,229.32,94.7556,111,31,35
M,M,Food,Snacks,Candy,2,Q1,1997,267.51,108.1643,129,39,41
M,M,Food,Snacks,Candy,3,Q1,1997,266.24,106.5393,144,41,46
M,M,Food,Snacks,Candy,4,Q2,1997,254.34,102.4787,130,41,42
M,M,Food,Snacks,Candy,5,Q2,1997,204.44,82.8941,100,34,34
M,M,Food,Snacks,Candy,6,Q2,1997,163.92,65.7131,92,28,30
M,M,Food,Snacks,Candy,7,Q3,1997,310.68,123.8477,155,47,50
M,M,Food,Snacks,Candy,8,Q3,1997,275.04,107.0423,133,43,45
M,M,Food,Snacks,Candy,9,Q3,1997,348.05,144.7783,148,48,50
M,M,Food,Snacks,Candy,10,Q4,1997,288.1,119.0092,139,41,44
M,M,Food,Snacks,Candy,11,Q4,1997,386.52,159.9229,171,49,52
M,M,Food,Snacks,Candy,12,Q4,1997,345.99,141.7963,173,51,56
M,M,Food,Starchy Foods,Starchy Foods,1,Q1,1997,215.74,87.7924,94,30,30
M,M,Food,Starchy Foods,Starchy Foods,2,Q1,1997,228.42,95.158,99,33,33
M,M,Food,Starchy Foods,Starchy Foods,3,Q1,1997,237.81,90.7543,106,35,35
M,M,Food,Starchy Foods,Starchy Foods,4,Q2,1997,271.02,106.836,113,35,37
M,M,Food,Starchy Foods,Starchy Foods,5,Q2,1997,182.39,72.865,86,26,26
M,M,Food,Starchy Foods,Starchy Foods,6,Q2,1997,268.94,107.9403,125,35,38
M,M,Food,Starchy Foods,Starchy Foods,7,Q3,1997,239.38,95.8024,112,34,37
M,M,Food,Starchy Foods,Starchy Foods,8,Q3,1997,309.11,126.5138,134,39,41
M,M,Food,Starchy Foods,Starchy Foods,9,Q3,1997,215.54,83.2826,85,29,29
M,M,Food,Starchy Foods,Starchy Foods,10,Q4,1997,219.54,93.2537,102,30,31
M,M,Food,Starchy Foods,Starchy Foods,11,Q4,1997,248.35,104.5232,105,32,34
M,M,Food,Starchy Foods,Starchy Foods,12,Q4,1997,257.53,107.4342,119,37,38
M,M,Non-Consumable,Carousel,Specialty,1,Q1,1997,25.3,10.2702,16,6,6
M,M,Non-Consumable,Carousel,Specialty,2,Q1,1997,43.49,18.3392,26,7,7
M,M,Non-Consumable,Carousel,Specialty,3,Q1,1997,21.26,8.6676,16,5,5
M,M,Non-Consumable,Carousel,Specialty,4,Q2,1997,17.91,6.1578,12,4,4
M,M,Non-Consumable,Carousel,Specialty,5,Q2,1997,48.14,19.5218,30,10,10
M,M,Non-Consumable,Carousel,Specialty,6,Q2,1997,19.85,8.4855,11,5,5
M,M,Non-Consumable,Carousel,Specialty,7,Q3,1997,68.13,26.0029,38,12,13
M,M,Non-Consumable,Carousel,Specialty,8,Q3,1997,16.58,7.0748,11,3,3
M,M,Non-Consumable,Carousel,Specialty,9,Q3,1997,56.37,22.8651,29,9,9
M,M,Non-Consumable,Carousel,Specialty,10,Q4,1997,28.08,10.7496,14,4,4
M,M,Non-Consumable,Carousel,Specialty,11,Q4,1997,25.59,9.9366,14,5,5
M,M,Non-Consumable,Carousel,Specialty,12,Q4,1997,33.42,13.8918,22,8,8
M,M,Non-Consumable,Checkout,Hardware,1,Q1,1997,53.32,22.9089,22,6,7
M,M,Non-Consumable,Checkout,Hardware,2,Q1,1997,69.68,29.9249,29,8,8
M,M,Non-Consumable,Checkout,Hardware,3,Q1,1997,75.36,31.1599,27,9,9
M,M,Non-Consumable,Checkout,Hardware,4,Q2,1997,34.19,14.6383,16,5,5
M,M,Non-Consumable,Checkout,Hardware,5,Q2,1997,25.36,9.8244,10,3,3
M,M,Non-Consumable,Checkout,Hardware,6,Q2,1997,54.83,20.9324,24,8,8
M,M,Non-Consumable,Checkout,Hardware,7,Q3,1997,23.13,9.786,13,4,4
M,M,Non-Consumable,Checkout,Hardware,8,Q3,1997,16.92,6.7875,9,3,3
M,M,Non-Consumable,Checkout,Hardware,9,Q3,1997,59.96,21.3815,20,6,6
M,M,Non-Consumable,Checkout,Hardware,10,Q4,1997,38.76,16.7742,13,4,4
M,M,Non-Consumable,Checkout,Hardware,11,Q4,1997,44.91,19.1928,22,8,8
M,M,Non-Consumable,Checkout,Hardware,12,Q4,1997,52.62,23.0494,21,6,6
M,M,Non-Consumable,Checkout,Miscellaneous,1,Q1,1997,32.98,14.2696,17,5,5
M,M,Non-Consumable,Checkout,Miscellaneous,2,Q1,1997,44.14,16.831,25,8,8
M,M,Non-Consumable,Checkout,Miscellaneous,3,Q1,1997,43.68,18.3441,22,7,7
M,M,Non-Consumable,Checkout,Miscellaneous,4,Q2,1997,30.08,12.922,15,5,5
M,M,Non-Consumable,Checkout,Miscellaneous,5,Q2,1997,28.11,10.7615,13,5,5
M,M,Non-Consumable,Checkout,Miscellaneous,6,Q2,1997,37.41,14.2552,20,6,6
M,M,Non-Consumable,Checkout,Miscellaneous,7,Q3,1997,45.77,17.6168,24,7,7
M,M,Non-Consumable,Checkout,Miscellaneous,8,Q3,1997,47.28,18.6706,25,8,8
M,M,Non-Consumable,Checkout,Miscellaneous,9,Q3,1997,16.7,6.733,9,3,3
M,M,Non-Consumable,Checkout,Miscellaneous,10,Q4,1997,8.15,3.2764,5,2,2
M,M,Non-Consumable,Checkout,Miscellaneous,11,Q4,1997,38.64,16.2916,19,7,7
M,M,Non-Consumable,Checkout,Miscellaneous,12,Q4,1997,26.44,11.619,15,6,6
M,M,Non-Consumable,Health and Hygiene,Bathroom Products,1,Q1,1997,229.94,85.4877,112,35,37
M,M,Non-Consumable,Health and Hygiene,Bathroom Products,2,Q1,1997,161.74,65.8061,97,31,32
M,M,Non-Consumable,Health and Hygiene,Bathroom Products,3,Q1,1997,271.48,107.2902,130,37,43
M,M,Non-Consumable,Health and Hygiene,Bathroom Products,4,Q2,1997,192.21,71.4763,99,34,35
M,M,Non-Consumable,Health and Hygiene,Bathroom Products,5,Q2,1997,247.03,99.018,117,36,38
M,M,Non-Consumable,Health and Hygiene,Bathroom Products,6,Q2,1997,228.38,88.632,130,32,39
M,M,Non-Consumable,Health and Hygiene,Bathroom Products,7,Q3,1997,281.29,109.7007,144,45,47
M,M,Non-Consumable,Health and Hygiene,Bathroom Products,8,Q3,1997,315.45,126.2742,156,43,48
M,M,Non-Consumable,Health and Hygiene,Bathroom Products,9,Q3,1997,246.12,101.2962,117,39,40
M,M,Non-Consumable,Health and Hygiene,Bathroom Products,10,Q4,1997,227.32,92.4162,117,34,35
M,M,Non-Consumable,Health and Hygiene,Bathroom Products,11,Q4,1997,252.99,102.7938,125,36,39
M,M,Non-Consumable,Health and Hygiene,Bathroom Products,12,Q4,1997,322.98,129.3363,163,49,53
M,M,Non-Consumable,Health and Hygiene,Cold Remedies,1,Q1,1997,83.77,35.4087,44,14,14
M,M,Non-Consumable,Health and Hygiene,Cold Remedies,2,Q1,1997,60.05,23.6054,26,9,9
M,M,Non-Consumable,Health and Hygiene,Cold Remedies,3,Q1,1997,78.36,28.1888,36,11,12
M,M,Non-Consumable,Health and Hygiene,Cold Remedies,4,Q2,1997,77.26,31.3793,42,12,14
M,M,Non-Consumable,Health and Hygiene,Cold Remedies,5,Q2,1997,91.24,36.1381,47,14,15
M,M,Non-Consumable,Health and Hygiene,Cold Remedies,6,Q2,1997,43.87,18.6,22,6,7
M,M,Non-Consumable,Health and Hygiene,Cold Remedies,7,Q3,1997,79.48,31.4521,46,14,14
M,M,Non-Consumable,Health and Hygiene,Cold Remedies,8,Q3,1997,48.31,19.829,31,10,10
M,M,Non-Consumable,Health and Hygiene,Cold Remedies,9,Q3,1997,62.93,25.6718,36,12,12
M,M,Non-Consumable,Health and Hygiene,Cold Remedies,10,Q4,1997,34.11,12.5762,23,7,7
M,M,Non-Consumable,Health and Hygiene,Cold Remedies,11,Q4,1997,82.08,33.234,42,12,14
M,M,Non-Consumable,Health and Hygiene,Cold Remedies,12,Q4,1997,96.86,37.1254,51,16,17
M,M,Non-Consumable,Health and Hygiene,Decongestants,1,Q1,1997,84.65,33.0645,48,17,17
M,M,Non-Consumable,Health and Hygiene,Decongestants,2,Q1,1997,106.88,41.4434,54,17,18
M,M,Non-Consumable,Health and Hygiene,Decongestants,3,Q1,1997,29.72,12.611,19,7,7
M,M,Non-Consumable,Health and Hygiene,Decongestants,4,Q2,1997,61.06,22.4498,31,10,10
M,M,Non-Consumable,Health and Hygiene,Decongestants,5,Q2,1997,80.71,34.8465,43,13,13
M,M,Non-Consumable,Health and Hygiene,Decongestants,6,Q2,1997,93.31,38.7367,44,13,13
M,M,Non-Consumable,Health and Hygiene,Decongestants,7,Q3,1997,73.35,31.5296,44,13,14
M,M,Non-Consumable,Health and Hygiene,Decongestants,8,Q3,1997,89.93,37.3142,44,12,12
M,M,Non-Consumable,Health and Hygiene,Decongestants,9,Q3,1997,76.55,32.2719,44,15,15
M,M,Non-Consumable,Health and Hygiene,Decongestants,10,Q4,1997,21.37,9.2821,13,4,4
M,M,Non-Consumable,Health and Hygiene,Decongestants,11,Q4,1997,115.51,46.1166,62,20,20
M,M,Non-Consumable,Health and Hygiene,Decongestants,12,Q4,1997,72.54,28.9993,43,13,13
M,M,Non-Consumable,Health and Hygiene,Hygiene,1,Q1,1997,111.48,46.0283,65,21,21
M,M,Non-Consumable,Health and Hygiene,Hygiene,2,Q1,1997,97.14,36.9727,59,20,20
M,M,Non-Consumable,Health and Hygiene,Hygiene,3,Q1,1997,120.28,47.5983,85,26,27
M,M,Non-Consumable,Health and Hygiene,Hygiene,4,Q2,1997,129.31,50.799,64,22,22
M,M,Non-Consumable,Health and Hygiene,Hygiene,5,Q2,1997,111.99,43.4959,69,23,24
M,M,Non-Consumable,Health and Hygiene,Hygiene,6,Q2,1997,134.59,53.2848,79,25,26
M,M,Non-Consumable,Health and Hygiene,Hygiene,7,Q3,1997,203.95,79.6441,108,32,34
M,M,Non-Consumable,Health and Hygiene,Hygiene,8,Q3,1997,166.49,67.654,99,30,30
M,M,Non-Consumable,Health and Hygiene,Hygiene,9,Q3,1997,136.38,56.0602,76,21,22
M,M,Non-Consumable,Health and Hygiene,Hygiene,10,Q4,1997,115.41,45.7556,74,23,24
M,M,Non-Consumable,Health and Hygiene,Hygiene,11,Q4,1997,144.77,59.7921,80,25,26
M,M,Non-Consumable,Health and Hygiene,Hygiene,12,Q4,1997,123.75,50.6738,73,22,25
M,M,Non-Consumable,Health and Hygiene,Pain Relievers,1,Q1,1997,115.47,48.6408,42,14,14
M,M,Non-Consumable,Health and Hygiene,Pain Relievers,2,Q1,1997,129.28,50.9443,50,16,16
M,M,Non-Consumable,Health and Hygiene,Pain Relievers,3,Q1,1997,225.12,90.1292,89,28,29
M,M,Non-Consumable,Health and Hygiene,Pain Relievers,4,Q2,1997,132.29,48.9464,51,16,17
M,M,Non-Consumable,Health and Hygiene,Pain Relievers,5,Q2,1997,132.87,50.9886,53,17,18
M,M,Non-Consumable,Health and Hygiene,Pain Relievers,6,Q2,1997,138.48,58.231,57,18,18
M,M,Non-Consumable,Health and Hygiene,Pain Relievers,7,Q3,1997,198.36,76.312,81,25,27
M,M,Non-Consumable,Health and Hygiene,Pain Relievers,8,Q3,1997,210.77,84.5035,91,28,28
M,M,Non-Consumable,Health and Hygiene,Pain Relievers,9,Q3,1997,98.68,41.8568,43,13,13
M,M,Non-Consumable,Health and Hygiene,Pain Relievers,10,Q4,1997,215.48,80.3681,78,28,29
M,M,Non-Consumable,Health and Hygiene,Pain Relievers,11,Q4,1997,204.47,81.8576,93,29,31
M,M,Non-Consumable,Health and Hygiene,Pain Relievers,12,Q4,1997,229.73,94.5683,87,26,27
M,M,Non-Consumable,Household,Bathroom Products,1,Q1,1997,35.5,13.3366,26,8,8
M,M,Non-Consumable,Household,Bathroom Products,2,Q1,1997,25.91,9.1857,19,6,6
M,M,Non-Consumable,Household,Bathroom Products,3,Q1,1997,13.67,5.2453,15,6,6
M,M,Non-Consumable,Household,Bathroom Products,4,Q2,1997,26.44,11.0232,22,7,7
M,M,Non-Consumable,Household,Bathroom Products,5,Q2,1997,13.29,6.3924,8,3,3
M,M,Non-Consumable,Household,Bathroom Products,6,Q2,1997,20.18,7.966,18,5,5
M,M,Non-Consumable,Household,Bathroom Products,7,Q3,1997,30.87,11.4712,22,7,7
M,M,Non-Consumable,Household,Bathroom Products,8,Q3,1997,31.11,11.4296,20,8,8
M,M,Non-Consumable,Household,Bathroom Products,9,Q3,1997,11.66,5.4694,10,3,3
M,M,Non-Consumable,Household,Bathroom Products,10,Q4,1997,16.93,7.6141,10,3,4
M,M,Non-Consumable,Household,Bathroom Products,11,Q4,1997,25.43,10.24,20,7,7
M,M,Non-Consumable,Household,Bathroom Products,12,Q4,1997,35.25,13.8568,19,6,6
M,M,Non-Consumable,Household,Candles,1,Q1,1997,13.01,4.3902,8,3,3
M,M,Non-Consumable,Household,Candles,2,Q1,1997,22.31,8.1138,21,6,6
M,M,Non-Consumable,Household,Candles,3,Q1,1997,17.41,7.0304,10,3,3
M,M,Non-Consumable,Household,Candles,4,Q2,1997,28.68,12.2518,21,7,7
M,M,Non-Consumable,Household,Candles,5,Q2,1997,43,17.9608,21,7,7
M,M,Non-Consumable,Household,Candles,6,Q2,1997,49.29,19.1114,26,10,10
M,M,Non-Consumable,Household,Candles,7,Q3,1997,29.27,10.8972,22,8,8
M,M,Non-Consumable,Household,Candles,8,Q3,1997,34.16,13.5192,21,7,7
M,M,Non-Consumable,Household,Candles,9,Q3,1997,21.48,8.8203,15,5,5
M,M,Non-Consumable,Household,Candles,10,Q4,1997,26.38,10.3926,15,5,5
M,M,Non-Consumable,Household,Candles,11,Q4,1997,1.12,0.4592,2,1,1
M,M,Non-Consumable,Household,Candles,12,Q4,1997,14.71,4.6945,8,3,3
M,M,Non-Consumable,Household,Cleaning Supplies,1,Q1,1997,185.35,72.4231,81,25,26
M,M,Non-Consumable,Household,Cleaning Supplies,2,Q1,1997,191.31,75.1566,74,25,26
M,M,Non-Consumable,Household,Cleaning Supplies,3,Q1,1997,82.82,31.7993,45,14,14
M,M,Non-Consumable,Household,Cleaning Supplies,4,Q2,1997,152.48,60.4343,67,22,22
M,M,Non-Consumable,Household,Cleaning Supplies,5,Q2,1997,145.07,58.957,76,23,23
M,M,Non-Consumable,Household,Cleaning Supplies,6,Q2,1997,111.9,44.0259,57,17,18
M,M,Non-Consumable,Household,Cleaning Supplies,7,Q3,1997,151.82,60.1333,77,24,24
M,M,Non-Consumable,Household,Cleaning Supplies,8,Q3,1997,168.75,70.0336,79,24,27
M,M,Non-Consumable,Household,Cleaning Supplies,9,Q3,1997,168.49,64.9262,76,23,24
M,M,Non-Consumable,Household,Cleaning Supplies,10,Q4,1997,123.88,48.4909,58,17,18
M,M,Non-Consumable,Household,Cleaning Supplies,11,Q4,1997,140.99,56.023,76,25,25
M,M,Non-Consumable,Household,Cleaning Supplies,12,Q4,1997,110.31,48.2969,56,17,17
M,M,Non-Consumable,Household,Electrical,1,Q1,1997,334.6,134.5408,143,41,46
M,M,Non-Consumable,Household,Electrical,2,Q1,1997,346.99,140.9124,136,41,45
M,M,Non-Consumable,Household,Electrical,3,Q1,1997,450.23,179.8373,197,54,62
M,M,Non-Consumable,Household,Electrical,4,Q2,1997,313.78,121.7368,130,39,42
M,M,Non-Consumable,Household,Electrical,5,Q2,1997,334.36,128.2912,146,43,47
M,M,Non-Consumable,Household,Electrical,6,Q2,1997,296.25,121.6082,123,36,39
M,M,Non-Consumable,Household,Electrical,7,Q3,1997,359.55,139.4532,141,43,45
M,M,Non-Consumable,Household,Electrical,8,Q3,1997,416.84,167.5416,182,51,58
M,M,Non-Consumable,Household,Electrical,9,Q3,1997,328.07,129.1497,143,45,49
M,M,Non-Consumable,Household,Electrical,10,Q4,1997,380.03,150.5828,152,45,52
M,M,Non-Consumable,Household,Electrical,11,Q4,1997,379.7,154.3242,172,49,53
M,M,Non-Consumable,Household,Electrical,12,Q4,1997,408.75,157.8017,182,60,65
M,M,Non-Consumable,Household,Hardware,1,Q1,1997,28.12,11.5362,15,6,6
M,M,Non-Consumable,Household,Hardware,2,Q1,1997,64.78,27.5296,30,9,9
M,M,Non-Consumable,Household,Hardware,3,Q1,1997,95.06,35.5514,35,11,11
M,M,Non-Consumable,Household,Hardware,4,Q2,1997,82.84,34.125,38,12,13
M,M,Non-Consumable,Household,Hardware,5,Q2,1997,75.83,31.7283,39,15,15
M,M,Non-Consumable,Household,Hardware,6,Q2,1997,76.35,29.8897,36,12,12
M,M,Non-Consumable,Household,Hardware,7,Q3,1997,57.52,21.1432,27,8,8
M,M,Non-Consumable,Household,Hardware,8,Q3,1997,123.34,48.3392,61,18,18
M,M,Non-Consumable,Household,Hardware,9,Q3,1997,66.33,26.1047,32,11,11
M,M,Non-Consumable,Household,Hardware,10,Q4,1997,110.55,44.3439,47,13,13
M,M,Non-Consumable,Household,Hardware,11,Q4,1997,30.48,11.5782,16,6,6
M,M,Non-Consumable,Household,Hardware,12,Q4,1997,103.22,40.6816,52,15,15
M,M,Non-Consumable,Household,Kitchen Products,1,Q1,1997,101.01,37.3126,54,19,19
M,M,Non-Consumable,Household,Kitchen Products,2,Q1,1997,188.81,72.9651,77,25,25
M,M,Non-Consumable,Household,Kitchen Products,3,Q1,1997,183.94,77.13,89,29,30
M,M,Non-Consumable,Household,Kitchen Products,4,Q2,1997,221.39,90.0693,91,27,28
M,M,Non-Consumable,Household,Kitchen Products,5,Q2,1997,248.57,100.0741,99,31,32
M,M,Non-Consumable,Household,Kitchen Products,6,Q2,1997,219.64,87.6863,95,27,29
M,M,Non-Consumable,Household,Kitchen Products,7,Q3,1997,242.23,98.075,96,32,32
M,M,Non-Consumable,Household,Kitchen Products,8,Q3,1997,199.89,79.6401,91,26,29
M,M,Non-Consumable,Household,Kitchen Products,9,Q3,1997,148.83,59.8389,61,19,20
